Date,ConsommationGazTotale,ConsommationElectricite,ConsommationTotale,month,day_of_week,is_weekend
2016-12-14,2323731.0,1663714,3987445.0,12,2,0
2016-12-15,2355771.0,1684422,4040193.0,12,3,0
2016-12-16,2215047.0,1625282,3840329.0,12,4,0
2016-12-17,2168055.0,1542242,3710297.0,12,5,1
2016-12-18,2202441.0,1535987,3738428.0,12,6,1
2016-12-19,2453509.0,1737849,4191358.0,12,0,0
2016-12-20,2469439.0,1747458,4216897.0,12,1,0
2016-12-21,2429112.0,1735892,4165004.0,12,2,0
2016-12-22,2261728.0,1659620,3921348.0,12,3,0
2016-12-23,2154399.0,1595513,3749912.0,12,4,0
2016-12-24,1765942.0,1411560,3177502.0,12,5,1
2016-12-25,1521813.0,1289871,2811684.0,12,6,1
2016-12-26,1697375.0,1391405,3088780.0,12,0,0
2016-12-27,2090972.0,1521318,3612290.0,12,1,0
2016-12-28,2264379.0,1604697,3869076.0,12,2,0
2016-12-29,2440770.0,1688167,4128937.0,12,3,0
2016-12-30,2574347.0,1738658,4313005.0,12,4,0
2016-12-31,2547178.0,1724898,4272076.0,12,5,1
2017-01-01,2455696.0,1652959,4108655.0,1,6,1
2017-01-02,2603098.0,1763909,4367007.0,1,0,0
2017-01-03,2797281.0,1882155,4679436.0,1,1,0
2017-01-04,2775902.0,1921686,4697588.0,1,2,0
2017-01-05,2728865.0,1884010,4612875.0,1,3,0
2017-01-06,2941372.0,1882520,4823892.0,1,4,0
2017-01-07,2765577.0,1879119,4644696.0,1,5,1
2017-01-08,2323504.0,1700475,4023979.0,1,6,1
2017-01-09,2476262.0,1804520,4280782.0,1,0,0
2017-01-10,2411621.0,1801051,4212672.0,1,1,0
2017-01-11,2298263.0,1764766,4063029.0,1,2,0
2017-01-12,2253479.0,1730157,3983636.0,1,3,0
2017-01-13,2471828.0,1791308,4263136.0,1,4,0
2017-01-14,2364099.0,1706507,4070606.0,1,5,1
2017-01-15,2337928.0,1666246,4004174.0,1,6,1
2017-01-16,2637816.0,1830859,4468675.0,1,0,0
2017-01-17,2992183.0,1892516,4884699.0,1,1,0
2017-01-18,3135358.0,1701856,4837214.0,1,2,0
2017-01-19,3155620.0,1679931,4835551.0,1,3,0
2017-01-20,3105513.0,1774276,4879789.0,1,4,0
2017-01-21,2856743.0,1900189,4756932.0,1,5,1
2017-01-22,2691877.0,1820183,4512060.0,1,6,1
2017-01-23,2920284.0,1922637,4842921.0,1,0,0
2017-01-24,2979828.0,1776013,4755841.0,1,1,0
2017-01-25,3071677.0,1729526,4801203.0,1,2,0
2017-01-26,3067928.0,1796271,4864199.0,1,3,0
2017-01-27,2657770.0,1915922,4573692.0,1,4,0
2017-01-28,2137535.0,1637102,3774637.0,1,5,1
2017-01-29,2072701.0,1559237,3631938.0,1,6,1
2017-01-30,2152770.0,1683718,3836488.0,1,0,0
2017-01-31,1994761.0,1613711,3608472.0,1,1,0
2017-02-01,1911363.0,1585860,3497223.0,2,2,0
2017-02-02,1818991.0,1579096,3398087.0,2,3,0
2017-02-03,1849720.0,1592775,3442495.0,2,4,0
2017-02-04,1780693.0,1493360,3274053.0,2,5,1
2017-02-05,1814927.0,1457110,3272037.0,2,6,1
2017-02-06,2177987.0,1664285,3842272.0,2,0,0
2017-02-07,2145860.0,1658696,3804556.0,2,1,0
2017-02-08,2247421.0,1697302,3944723.0,2,2,0
2017-02-09,2404012.0,1757765,4161777.0,2,3,0
2017-02-10,2499530.0,1776260,4275790.0,2,4,0
2017-02-11,2336385.0,1676824,4013209.0,2,5,1
2017-02-12,2154641.0,1561962,3716603.0,2,6,1
2017-02-13,2154291.0,1633143,3787434.0,2,0,0
2017-02-14,2070866.0,1602688,3673554.0,2,1,0
2017-02-15,1892710.0,1532524,3425234.0,2,2,0
2017-02-16,1906085.0,1523533,3429618.0,2,3,0
2017-02-17,1947449.0,1524694,3472143.0,2,4,0
2017-02-18,1885384.0,1415768,3301152.0,2,5,1
2017-02-19,1898902.0,1385001,3283903.0,2,6,1
2017-02-20,1935626.0,1529200,3464826.0,2,0,0
2017-02-21,1811949.0,1504061,3316010.0,2,1,0
2017-02-22,1781581.0,1494477,3276058.0,2,2,0
2017-02-23,1855360.0,1512493,3367853.0,2,3,0
2017-02-24,1983314.0,1523982,3507296.0,2,4,0
2017-02-25,1958900.0,1447686,3406586.0,2,5,1
2017-02-26,1729170.0,1351092,3080262.0,2,6,1
2017-02-27,1887869.0,1515794,3403663.0,2,0,0
2017-02-28,2092067.0,1605758,3697825.0,2,1,0
2017-03-01,2080044.0,1620427,3700471.0,3,2,0
2017-03-02,1949338.0,1536212,3485550.0,3,3,0
2017-03-03,1836289.0,1492278,3328567.0,3,4,0
2017-03-04,1592969.0,1377543,2970512.0,3,5,1
2017-03-05,1674054.0,1388292,3062346.0,3,6,1
2017-03-06,1992949.0,1563164,3556113.0,3,0,0
2017-03-07,2049764.0,1594084,3643848.0,3,1,0
2017-03-08,1965223.0,1569928,3535151.0,3,2,0
2017-03-09,1721697.0,1461467,3183164.0,3,3,0
2017-03-10,1697727.0,1402317,3100044.0,3,4,0
2017-03-11,1412604.0,1248002,2660606.0,3,5,1
2017-03-12,1252954.0,1192722,2445676.0,3,6,1
2017-03-13,1591624.0,1369350,2960974.0,3,0,0
2017-03-14,1672641.0,1404365,3077006.0,3,1,0
2017-03-15,1608010.0,1380152,2988162.0,3,2,0
2017-03-16,1513626.0,1349646,2863272.0,3,3,0
2017-03-17,1479569.0,1331302,2810871.0,3,4,0
2017-03-18,1275254.0,1255200,2530454.0,3,5,1
2017-03-19,1175489.0,1168628,2344117.0,3,6,1
2017-03-20,1441530.0,1341520,2783050.0,3,0,0
2017-03-21,1620498.0,1388605,3009103.0,3,1,0
2017-03-22,1801886.0,1444667,3246553.0,3,2,0
2017-03-23,1765079.0,1456658,3221737.0,3,3,0
2017-03-24,1724191.0,1450945,3175136.0,3,4,0
2017-03-25,1283084.0,1274394,2557478.0,3,5,1
2017-03-26,1189957.0,1174738,2364695.0,3,6,1
2017-03-27,1421029.0,1293061,2714090.0,3,0,0
2017-03-28,1415059.0,1288773,2703832.0,3,1,0
2017-03-29,1366594.0,1268350,2634944.0,3,2,0
2017-03-30,1227754.0,1235533,2463287.0,3,3,0
2017-03-31,1063653.0,1203625,2267278.0,3,4,0
2017-04-01,977559.0,1127837,2105396.0,4,5,1
2017-04-02,968132.0,1098427,2066559.0,4,6,1
2017-04-03,1207682.0,1246018,2453700.0,4,0,0
2017-04-04,1234061.0,1257595,2491656.0,4,1,0
2017-04-05,1266552.0,1269013,2535565.0,4,2,0
2017-04-06,1342782.0,1291315,2634097.0,4,3,0
2017-04-07,1313421.0,1273320,2586741.0,4,4,0
2017-04-08,975998.0,1098155,2074153.0,4,5,1
2017-04-09,764052.0,1000576,1764628.0,4,6,1
2017-04-10,978538.0,1156980,2135518.0,4,0,0
2017-04-11,1147677.0,1206765,2354442.0,4,1,0
2017-04-12,1170223.0,1224357,2394580.0,4,2,0
2017-04-13,1152603.0,1226318,2378921.0,4,3,0
2017-04-14,995813.0,1201756,2197569.0,4,4,0
2017-04-15,940388.0,1106024,2046412.0,4,5,1
2017-04-16,914130.0,1043837,1957967.0,4,6,1
2017-04-17,973673.0,1078708,2052381.0,4,0,0
2017-04-18,1361950.0,1270285,2632235.0,4,1,0
2017-04-19,1550932.0,1339455,2890387.0,4,2,0
2017-04-20,1591732.0,1362588,2954320.0,4,3,0
2017-04-21,1452068.0,1322196,2774264.0,4,4,0
2017-04-22,1048223.0,1152748,2200971.0,4,5,1
2017-04-23,960025.0,1072731,2032756.0,4,6,1
2017-04-24,1187734.0,1227586,2415320.0,4,0,0
2017-04-25,1326122.0,1282048,2608170.0,4,1,0
2017-04-26,1570517.0,1372107,2942624.0,4,2,0
2017-04-27,1638665.0,1415492,3054157.0,4,3,0
2017-04-28,1564131.0,1393514,2957645.0,4,4,0
2017-04-29,1182467.0,1203849,2386316.0,4,5,1
2017-04-30,958695.0,1104203,2062898.0,4,6,1
2017-05-01,1044167.0,1109626,2153793.0,5,0,0
2017-05-02,1287773.0,1289229,2577002.0,5,1,0
2017-05-03,1342714.0,1314003,2656717.0,5,2,0
2017-05-04,1308569.0,1300662,2609231.0,5,3,0
2017-05-05,1153760.0,1255768,2409528.0,5,4,0
2017-05-06,944108.0,1128750,2072858.0,5,5,1
2017-05-07,911733.0,1058792,1970525.0,5,6,1
2017-05-08,1059900.0,1091825,2151725.0,5,0,0
2017-05-09,1172966.0,1232731,2405697.0,5,1,0
2017-05-10,1091796.0,1223581,2315377.0,5,2,0
2017-05-11,964153.0,1212070,2176223.0,5,3,0
2017-05-12,911761.0,1187373,2099134.0,5,4,0
2017-05-13,745728.0,1045201,1790929.0,5,5,1
2017-05-14,657981.0,973777,1631758.0,5,6,1
2017-05-15,803169.0,1133782,1936951.0,5,0,0
2017-05-16,750081.0,1142880,1892961.0,5,1,0
2017-05-17,680833.0,1142025,1822858.0,5,2,0
2017-05-18,756082.0,1149555,1905637.0,5,3,0
2017-05-19,830799.0,1146076,1976875.0,5,4,0
2017-05-20,709780.0,1028980,1738760.0,5,5,1
2017-05-21,621071.0,955995,1577066.0,5,6,1
2017-05-22,731050.0,1112877,1843927.0,5,0,0
2017-05-23,704922.0,1132179,1837101.0,5,1,0
2017-05-24,671893.0,1131996,1803889.0,5,2,0
2017-05-25,522158.0,984095,1506253.0,5,3,0
2017-05-26,551223.0,1033259,1584482.0,5,4,0
2017-05-27,490816.0,980791,1471607.0,5,5,1
2017-05-28,467379.0,930256,1397635.0,5,6,1
2017-05-29,644907.0,1117019,1761926.0,5,0,0
2017-05-30,695067.0,1142005,1837072.0,5,1,0
2017-05-31,686404.0,1140777,1827181.0,5,2,0
2017-06-01,694318.0,1148267,1842585.0,6,3,0
2017-06-02,677233.0,1138632,1815865.0,6,4,0
2017-06-03,550323.0,998045,1548368.0,6,5,1
2017-06-04,497345.0,910629,1407974.0,6,6,1
2017-06-05,520316.0,951208,1471524.0,6,0,0
2017-06-06,632011.0,1106750,1738761.0,6,1,0
2017-06-07,655970.0,1125334,1781304.0,6,2,0
2017-06-08,680572.0,1135988,1816560.0,6,3,0
2017-06-09,656589.0,1126890,1783479.0,6,4,0
2017-06-10,525153.0,1002079,1527232.0,6,5,1
2017-06-11,484474.0,942944,1427418.0,6,6,1
2017-06-12,637033.0,1118842,1755875.0,6,0,0
2017-06-13,677828.0,1158600,1836428.0,6,1,0
2017-06-14,696960.0,1170204,1867164.0,6,2,0
2017-06-15,664392.0,1183271,1847663.0,6,3,0
2017-06-16,665722.0,1158354,1824076.0,6,4,0
2017-06-17,513959.0,1027464,1541423.0,6,5,1
2017-06-18,478617.0,968318,1446935.0,6,6,1
2017-06-19,663937.0,1171144,1835081.0,6,0,0
2017-06-20,706939.0,1221021,1927960.0,6,1,0
2017-06-21,681785.0,1235470,1917255.0,6,2,0
2017-06-22,684456.0,1243296,1927752.0,6,3,0
2017-06-23,663193.0,1193106,1856299.0,6,4,0
2017-06-24,485493.0,1042806,1528299.0,6,5,1
2017-06-25,454776.0,964065,1418841.0,6,6,1
2017-06-26,666148.0,1145005,1811153.0,6,0,0
2017-06-27,706847.0,1176032,1882879.0,6,1,0
2017-06-28,693129.0,1147627,1840756.0,6,2,0
2017-06-29,711589.0,1130304,1841893.0,6,3,0
2017-06-30,649868.0,1117933,1767801.0,6,4,0
2017-07-01,578021.0,1000112,1578133.0,7,5,1
2017-07-02,508043.0,938920,1446963.0,7,6,1
2017-07-03,712751.0,1113895,1826646.0,7,0,0
2017-07-04,753919.0,1154780,1908699.0,7,1,0
2017-07-05,749198.0,1173701,1922899.0,7,2,0
2017-07-06,729073.0,1191987,1921060.0,7,3,0
2017-07-07,707277.0,1193470,1900747.0,7,4,0
2017-07-08,575561.0,1054994,1630555.0,7,5,1
2017-07-09,533203.0,966819,1500022.0,7,6,1
2017-07-10,698066.0,1127360,1825426.0,7,0,0
2017-07-11,714764.0,1151732,1866496.0,7,1,0
2017-07-12,714617.0,1168289,1882906.0,7,2,0
2017-07-13,709042.0,1150987,1860029.0,7,3,0
2017-07-14,592800.0,996776,1589576.0,7,4,0
2017-07-15,540493.0,981575,1522068.0,7,5,1
2017-07-16,468995.0,947979,1416974.0,7,6,1
2017-07-17,656478.0,1145443,1801921.0,7,0,0
2017-07-18,697913.0,1192066,1889979.0,7,1,0
2017-07-19,695978.0,1190101,1886079.0,7,2,0
2017-07-20,710090.0,1161228,1871318.0,7,3,0
2017-07-21,692179.0,1135635,1827814.0,7,4,0
2017-07-22,537481.0,1008601,1546082.0,7,5,1
2017-07-23,469849.0,938762,1408611.0,7,6,1
2017-07-24,664948.0,1097076,1762024.0,7,0,0
2017-07-25,684475.0,1122008,1806483.0,7,1,0
2017-07-26,668574.0,1128750,1797324.0,7,2,0
2017-07-27,656025.0,1127775,1783800.0,7,3,0
2017-07-28,603922.0,1105086,1709008.0,7,4,0
2017-07-29,445784.0,990511,1436295.0,7,5,1
2017-07-30,416226.0,923871,1340097.0,7,6,1
2017-07-31,561532.0,1054493,1616025.0,7,0,0
2017-08-01,610370.0,1082273,1692643.0,8,1,0
2017-08-02,587671.0,1093490,1681161.0,8,2,0
2017-08-03,499852.0,1101383,1601235.0,8,3,0
2017-08-04,500447.0,1089297,1589744.0,8,4,0
2017-08-05,433553.0,980990,1414543.0,8,5,1
2017-08-06,405361.0,900412,1305773.0,8,6,1
2017-08-07,516594.0,1008558,1525152.0,8,0,0
2017-08-08,536872.0,1014585,1551457.0,8,1,0
